id,lastVisitTime,title,typedCount,url,visitCount
4981,2017-09-07T04:54:50.192Z,"Nandhini, Top matching jobs for Systems Engineer, Datawarehousing Consultants - nandyfeb4@gmail.com - Gmail",0,https://mail.google.com/mail/u/0/#inbox/15e59ace0ced3743,1
4980,2017-09-07T04:54:49.017Z,"Support Engineer, AMAZON INDIA PVT LTD, Chennai - TimesJobs.com",0,http://www.timesjobs.com/candidate/JobDetailView.html?adId=a9LEMmVm7xxzpSvf__PLUS__uAgZw==&bc=INT&from=submit&searchName=inner&fnm=TJAJD&utm_source=ja_jd&utm_medium=email&utm_campaign=tj_jobAlert,1
4977,2017-09-07T04:53:48.867Z,Nandhini: 5 new job opportunities for Data Warehousing & more - 07-Sep - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#inbox/15e5901fb548024b,1
4976,2017-09-07T04:53:18.526Z,Vacancy | Management Trainee Positions . - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#inbox/15e5a979c882fd3e,1
4975,2017-09-07T04:53:07.094Z,"Hey Nandhini, Top Job Openings at Engineering Design Consultancies - nandyfeb4@gmail.com - Gmail",0,https://mail.google.com/mail/u/0/#inbox/15e5a2cc06c1a623,1
2740,2017-09-07T04:52:59.163Z,LinkedIn,0,https://www.linkedin.com/,3
4973,2017-09-06T14:26:45.735Z,ZOLOG,0,http://10.100.130.20/Attendance/okcancel.aspx?ecrtFid=zKtWoCsg%2bSeT88yeOV%2bDEISqC0FoPwQ3c%2f88VldhKNih7sKfOdMGwS4rd5A731RaGXmwDu4VBkGf11frqJTv9u8I1Dkv3f3pD%2f6Jn%2bFHcil1TkyAhyge3JsyIoiBD57y,2
4972,2017-09-06T09:52:39.620Z,Amazon.in: 9827pp02 fastrack watch - Women: Watches,0,https://www.amazon.in/s/ref=nb_sb_noss?url=node%3D2563505031&field-keywords=9827pp02+fasttrack+watch&rh=n%3A2563505031%2Ck%3A9827pp02+fasttrack+watch,1
4971,2017-09-06T09:52:39.620Z,Amazon.in: 9827pp02 fastrack watch - Women: Watches,0,https://www.amazon.in/s/ref=sr_nr_p_89_6?fst=as%3Aoff&rh=n%3A1350387031%2Cn%3A%211350388031%2Cn%3A2563505031%2Cp_98%3A10440597031%2Cp_n_material_browse%3A1480907031%2Cp_89%3AFastrack&bbn=2563505031&hidden-keywords=-rich+-decode+-DFa+-Dice&ie=UTF8&qid=1504691461&rnid=3837712031,4
4970,2017-09-06T09:51:02.814Z,Amazon.in: Fulfilled by Amazon - Leather / Women: Watches,0,https://www.amazon.in/s/ref=mega_sv_s23_1_3_1_4?rh=i%3Awatches%2Cn%3A1350387031%2Cn%3A%211350388031%2Cn%3A2563505031%2Cp_98%3A10440597031%2Cp_n_material_browse%3A1480907031&bbn=2563505031&hidden-keywords=-rich%20-decode%20-DFa%20-Dice&ie=UTF8,2
4969,2017-09-06T09:50:55.099Z,"Women's fashion: Buy clothing, footwear, jewellery for women online at best prices in India @ Amazon.in",0,https://www.amazon.in/b/ref=sv_top_ap_mega_0?_encoding=UTF8&node=7459780031,2
4968,2017-09-06T09:50:25.001Z,Amazon.in: women rist watch: Watches,0,https://www.amazon.in/s/?ie=UTF8&keywords=women+rist+watch&tag=googinhydr1-21&index=watches&hvadid=213937623583&hvpos=1t1&hvnetw=g&hvrand=76912362456836180&hvpone=&hvptwo=&hvqmt=b&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9061895&hvtargid=kwd-337777703187&ref=pd_sl_1jt1sqic7f_b,2
4965,2017-09-06T09:50:13.056Z,fast track watch for womens - Google Search,0,https://www.google.co.in/search?q=fast+track+watch+for+womens&oq=fast+track+watch+for+women&aqs=chrome.0.0j69i57j0l2.19663j0j7&sourceid=chrome&ie=UTF-8,1
4963,2017-09-06T09:46:24.872Z,Creating a Transaction Services report,0,https://www2.microstrategy.com/producthelp/10.8/AdvancedReportingGuide/WebHelp/Lang_1033/Content/AdvancedReporting/Creating_a_Transaction_Services_report.htm,2
4964,2017-09-06T09:46:24.847Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&cad=rja&uact=8&ved=0ahUKEwjgmcy4o5DWAhUHK48KHTOkCOwQFgg6MAM&url=https%3A%2F%2Fwww2.microstrategy.com%2Fproducthelp%2F10.8%2FAdvancedReportingGuide%2FWebHelp%2FLang_1033%2FContent%2FAdvancedReporting%2FCreating_a_Transaction_Services_report.htm&usg=AFQjCNEi5Xw5gQQr81bfXjkvI0tDxwP_VQ,1
4962,2017-09-06T09:46:20.828Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwjgmcy4o5DWAhUHK48KHTOkCOwQFggyMAI&url=https%3A%2F%2Fwww2.microstrategy.com%2Fproducthelp%2F10.8%2FAdvancedReportingGuide%2FWebHelp%2FLang_1033%2FContent%2FAdvancedReporting%2FCreating_a_Transaction_Services_report.htm&usg=AFQjCNEi5Xw5gQQr81bfXjkvI0tDxwP_VQ,1
4961,2017-09-06T09:46:16.702Z,how to create trasaction service report - Google Search,0,https://www.google.co.in/search?q=how+to+create+trasaction+service+report&oq=how+to+create+trasaction+service+report&aqs=chrome..69i57j0.8783j0j9&sourceid=chrome&ie=UTF-8,1
4882,2017-09-06T09:31:13.207Z,Blog,0,https://www.doodleblue.com/blog.php,2
4881,2017-09-06T09:31:00.223Z,Our Masterpieces | doodleblue,0,https://www.doodleblue.com/work,3
4960,2017-09-06T09:30:57.654Z,Top web design and web development company | doodleblue,0,https://www.doodleblue.com/services,1
4878,2017-09-06T09:30:40.764Z,Mobile app development company | doodleblue,0,https://www.doodleblue.com/,3
4959,2017-09-06T09:30:21.343Z,doodleblue - Google Search,0,https://www.google.co.in/search?q=doodleblue&oq=doodleblue&aqs=chrome..69i57j0j69i60l3j0.4256j0j7&sourceid=chrome&ie=UTF-8,1
4958,2017-09-06T07:33:02.181Z,5.5300/2 - Google Search,0,https://www.google.co.in/search?q=5.5300%2F2&oq=5.5300%2F2&gs_l=psy-ab.3...139286.140773.0.141222.0.0.0.0.0.0.0.0..0.0....0...1.1.64.psy-ab..0.0.0.N-8TA-gQ6rY,1
4957,2017-09-06T07:30:40.154Z,14.1544 / 2 - Google Search,0,https://www.google.co.in/search?q=14.1544+%2F+2&oq=14.1544+%2F+2&gs_l=psy-ab.3...4028664.4030428.0.4030868.0.0.0.0.0.0.0.0..0.0....0...1.1.64.psy-ab..0.0.0.NBYfnJOTl4g,1
4956,2017-09-06T06:23:28.120Z,how to convert report to cube in mstr - Google Search,0,https://www.google.co.in/search?q=how+to+convert+report+to+cube+in+mstr&oq=how+to+convert+report+to+cube+in+mstr&aqs=chrome..69i57.9759j0j7&sourceid=chrome&ie=UTF-8,1
4955,2017-09-06T04:50:17.457Z,ZOLOG,0,http://10.100.130.20/Attendance/okcancel.aspx?ecrtFid=zKtWoCsg%2bSeT88yeOV%2bDEISqC0FoPwQ3c%2f88VldhKNih7sKfOdMGwS4rd5A731RaGXmwDu4VBkFMgmwi15LlsqtauDsz2YVkBB%2bSOThQ7g4TjW6PAgDUGP0Hpyben1B9,2
4951,2017-09-05T13:06:24.079Z,Resume Mani - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#inbox/15e51be499019f00,3
4376,2017-09-05T11:18:01.054Z,stay at pondy - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#sent/15d81c8f582b8c01,2
4952,2017-09-05T11:15:24.991Z,,0,https://mail.google.com/mail/u/0/#inbox/15e51be499019f00?projector=1,1
4911,2017-09-05T11:15:17.845Z,Your Career Digest - 03 September 2017 - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#inbox/15e4b7ff2ac47775,2
3736,2017-09-05T11:13:39.873Z,SAP BW HANA - Tech Mahindra - Bangalore - F2F in Chennai on Saturday (5 August) !!! - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#sent/15d9bf81a58cee0c,6
4950,2017-09-05T11:13:35.484Z,Fwd: Photos - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#sent/15da7fe6e8dff220,1
4949,2017-09-05T10:43:54.224Z,Job | Immediate Opening for Sales Executive/asst Manager/manager - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#inbox/15e50b839dcf876e,1
4948,2017-09-05T10:43:48.766Z,,0,"https://www.google.co.in/search?q=paintball%20shooting&oq=paintball+shooting&aqs=chrome..69i57j0l5.1022j0j7&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=12962131,80218890,5187&tbm=lcl&rldimm=18238493308411942593&ved=0ahUKEwivzZq07o3WAhWKwbwKHamXDnQQvS4IRTAA&rldoc=1&tbs=lrf:!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:1#rlfi=hd:;si:18238493308411942593;mv:!1m3!1d168584.1558259592!2d80.21889029999998!3d12.817168800000001!2m3!1f0!2f0!3f0!3m2!1i153!2i520!4f13.1;tbs:lrf:!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:1",1
4947,2017-09-05T10:43:48.726Z,paintball shooting - Google Search,0,"https://www.google.co.in/search?q=paintball%20shooting&oq=paintball+shooting&aqs=chrome..69i57j0l5.1022j0j7&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=12962131,80218890,5187&tbm=lcl&rldimm=18238493308411942593&ved=0ahUKEwivzZq07o3WAhWKwbwKHamXDnQQvS4IRTAA&rldoc=1&tbs=lrf:!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:1",2
4946,2017-09-05T10:43:40.946Z,paintball shooting - Google Search,0,https://www.google.co.in/search?q=paintball+shooting&oq=paintball+shooting&aqs=chrome..69i57j0l5.1022j0j7&sourceid=chrome&ie=UTF-8,1
4945,2017-09-05T05:41:40.343Z,Microstrategy Developer | ERM Placement Services (P) Ltd | LinkedIn,0,https://www.linkedin.com/jobs/view/435504273/?refId=4399590231504590078303&trk=d_flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BvuqZAaGFTe%2BPhQiYlgFFUA%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_search_srp_jobs-A_jobssearch_job_result_click,2
4944,2017-09-05T05:41:38.910Z,Microstrategy (MSTR) Developer | Squircle | LinkedIn,0,https://www.linkedin.com/jobs/view/436038916/?refId=4399590231504590078303&trk=d_flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BvuqZAaGFTe%2BPhQiYlgFFUA%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_search_srp_jobs-A_jobssearch_job_result_click,2
4943,2017-09-05T05:41:36.599Z,Top Mnc Opening In Chennai Location As â€¢ Microstrategy Developer | SpectraIndia | LinkedIn,0,https://www.linkedin.com/jobs/view/367266251/?refId=4399590231504590078303&trk=d_flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BvuqZAaGFTe%2BPhQiYlgFFUA%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_search_srp_jobs-A_jobssearch_job_result_click,2
4942,2017-09-05T05:41:35.056Z,Microstrategy Developer | Nice Software Solutions Pvt. Ltd. | LinkedIn,0,https://www.linkedin.com/jobs/view/376216389/?refId=4399590231504590078303&trk=d_flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BvuqZAaGFTe%2BPhQiYlgFFUA%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_search_srp_jobs-A_jobssearch_job_result_click,2
4941,2017-09-05T05:41:30.766Z,Microstrategy Developer | ReadMindInfo Services ( RMiS Now ) | LinkedIn,0,https://www.linkedin.com/jobs/view/427434842/?refId=4399590231504590078303&trk=d_flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BvuqZAaGFTe%2BPhQiYlgFFUA%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_search_srp_jobs-A_jobssearch_job_result_click,2
4940,2017-09-05T05:41:28.169Z,Microstrategy Developer - Etl | ReadMindInfo Services ( RMiS Now ) | LinkedIn,0,https://www.linkedin.com/jobs/view/427437543/?refId=4399590231504590078303&trk=d_flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BvuqZAaGFTe%2BPhQiYlgFFUA%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_search_srp_jobs-A_jobssearch_job_result_click,2
4939,2017-09-05T05:41:27.250Z,Excellent Job Opportunity For Microstrategy Developer In Chennai | Innovian Consulting Services Llp | LinkedIn,0,https://www.linkedin.com/jobs/view/428707336/?refId=4399590231504590078303&trk=d_flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BvuqZAaGFTe%2BPhQiYlgFFUA%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_search_srp_jobs-A_jobssearch_job_result_click,2
4938,2017-09-05T05:41:19.075Z,"MicroStrategy Jobs in Chennai, Tamil Nadu, India | LinkedIn",0,https://www.linkedin.com/jobs/search/?keywords=MicroStrategy%20&location=Chennai%2C%20Tamil%20Nadu%2C%20India&locationId=PLACES.in.30-1,1
2997,2017-09-05T05:40:58.076Z,"MicroStrategy Reporting Jobs in Chennai, Tamil Nadu, India | LinkedIn",0,https://www.linkedin.com/jobs/search/?keywords=MicroStrategy%20Reporting&location=Chennai%2C%20Tamil%20Nadu%2C%20India&locationId=PLACES.in.30-1,2
4937,2017-09-05T05:40:02.357Z,"Nandhini, Top matching jobs for Systems Engineer, Datawarehousing Consultants - nandyfeb4@gmail.com - Gmail",0,https://mail.google.com/mail/u/0/#inbox/15e4ec9ef5cf30e4,1
4936,2017-09-05T05:39:59.944Z,"Nandhini, Top matching jobs for Software Engineer/ Programmer - nandyfeb4@gmail.com - Gmail",0,https://mail.google.com/mail/u/0/#inbox/15e4ea2ad0d9aeb1,1
4935,2017-09-05T05:39:54.112Z,Apply Job Notification - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#inbox/15e4e7381b45e24d,1
4934,2017-09-05T05:39:34.906Z,Registration (Tech Mahindra Career Portal) - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#inbox/15e4e710cf564c2c,1
2974,2017-09-05T05:39:27.889Z,Jobs | LinkedIn,0,https://www.linkedin.com/jobs/,7
4933,2017-09-05T05:39:12.670Z,Browse Jobs by IT/Non-IT Skills - Naukri.com,0,https://www.naukri.com/top-skill-jobs,1
4932,2017-09-05T05:23:14.567Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjq_JPjpo3WAhULO48KHegKBv4QFggqMAA&url=https%3A%2F%2Finfinity.icicibank.com%2Fcorp%2FLogin.jsp&usg=AFQjCNGI2ToZht7vFs3Anx5DzhLNnzazOw,1
4931,2017-09-05T05:23:12.028Z,icci login - Google Search,0,https://www.google.co.in/search?q=icci+login&oq=icci&aqs=chrome.2.69i57j0j69i59j35i39j0l2.3477j0j7&sourceid=chrome&ie=UTF-8,1
4922,2017-09-04T12:35:19.059Z,how to avoild cross join in mstr vldb setting - Google Search,0,https://www.google.co.in/search?q=how+to+avoild+cross+join+in+mstr+vldb+setting&oq=how+to+avoild+cross+join+in+mstr+vldb+setting&gs_l=psy-ab.3...7126.10965.0.11221.0.0.0.0.0.0.0.0..0.0....0...1.1.64.psy-ab..0.0.0.HIKwD6hd3ls,2
2072,2017-09-04T12:34:37.718Z,Force Microstrategy to use specific table in join - Stack Overflow,0,https://stackoverflow.com/questions/20335200/force-microstrategy-to-use-specific-table-in-join,2
4930,2017-09-04T12:34:35.712Z,VLDB Properties – Bryan's BI Blog,0,http://www.bryanbrandow.com/2011/12/vldb-properties.html,1
4929,2017-09-04T12:34:33.895Z,MicroStrategy | Resource Center,0,https://resource.microstrategy.com/login/Login.aspx?ReturnUrl=https%3a%2f%2fcommunity.microstrategy.com%2fs%2fquestion%2f0D54400004zkgD5CAI,1
4927,2017-09-04T12:34:33.814Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0ahUKEwiC9u2lxYvWAhVHpI8KHdaED8kQFggvMAE&url=http%3A%2F%2Fwww.bryanbrandow.com%2F2011%2F12%2Fvldb-properties.html&usg=AFQjCNGWK5NPjp9iDKurhRxrTRP85Yr9Zg,1
4926,2017-09-04T12:34:32.215Z,,0,https://community.microstrategy.com/MCCommunityLogin?ec=302&startURL=%2Fs%2Fquestion%2F0D54400004zkgD5CAI,1
4925,2017-09-04T12:34:31.804Z,,0,https://community.microstrategy.com/s/question/0D54400004zkgD5CAI,1
4924,2017-09-04T12:34:31.368Z,,0,https://community.microstrategy.com/t5/Object-Development/Eliminate-Cross-join-by-using-VLDB-settings/td-p/91643,1
4923,2017-09-04T12:34:30.979Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiC9u2lxYvWAhVHpI8KHdaED8kQFggqMAA&url=https%3A%2F%2Fcommunity.microstrategy.com%2Ft5%2FObject-Development%2FEliminate-Cross-join-by-using-VLDB-settings%2Ftd-p%2F91643&usg=AFQjCNGcCnr4P2BzmTbk9FPmHkEtcl4usw,1
4921,2017-09-04T12:34:22.017Z,MicroStrategy Community,0,https://community.microstrategy.com/s/question/0D54400004zkfwVCAQ/cross-join-when-adding-metric,1
4919,2017-09-04T12:34:21.092Z,,0,https://community.microstrategy.com/t5/Object-Development/Cross-join-when-adding-metric/m-p/46341,1
4918,2017-09-04T12:34:17.983Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0ahUKEwjXwICgxYvWAhWGv48KHSDYB5MQFggvMAE&url=https%3A%2F%2Fcommunity.microstrategy.com%2Ft5%2FObject-Development%2FCross-join-when-adding-metric%2Fm-p%2F46341&usg=AFQjCNFzy5DO7Vu9nCQwUZTTFEq4WdwEWg,1
4917,2017-09-04T12:34:13.235Z,how to avoild cross join in mstr - Google Search,0,https://www.google.co.in/search?q=how+to+avoild+cross+join+in+mstr&oq=how+to+avoild+cross+join+in+mstr&aqs=chrome..69i57j0.6703j0j7&sourceid=chrome&ie=UTF-8,1
4916,2017-09-04T09:41:10.996Z,therapeutic leave meaning - Google Search,0,https://www.google.co.in/search?q=therapeutic+leave+meaning&oq=therapeutic+leave+meaning&gs_l=psy-ab.3...6810.10006.0.10327.0.0.0.0.0.0.0.0..0.0....0...1.1.64.psy-ab..0.0.0.yoY0amhpN9o,1
4915,2017-09-04T09:40:59.807Z,therapeutic leave - Google Search,0,https://www.google.co.in/search?q=therapeutic+leave+&oq=therapeutic+leave+&gs_l=psy-ab.3...62870.63043.0.64932.0.0.0.0.0.0.0.0..0.0....0...1.1.64.psy-ab..0.0.0.jtoJPg0sVt8,1
4914,2017-09-04T09:39:53.715Z,therapeutic leave for nursing home residents - Google Search,0,https://www.google.co.in/search?q=therapeutic+leave+for+nursing+home+residents&oq=THERAPEUTIC+LEAVE+&aqs=chrome.0.0j69i57j0l4.3812j0j7&sourceid=chrome&ie=UTF-8,1
4913,2017-09-04T08:24:05.028Z,"Software Engineer, Software Engineer Developer in Bengaluru - Jobs - nandyfeb4@gmail.com - Gmail",0,https://mail.google.com/mail/u/0/#inbox/15e4afaffbc76e09,1
4912,2017-09-04T08:23:48.664Z,Job | Hiring for Customer Executive_Coimbatore (Source: Monster) - nandyfeb4@gmail.com - Gmail,0,https://mail.google.com/mail/u/0/#inbox/15e4b6dfe356c8f8,1
4910,2017-09-04T07:13:01.792Z,past tense of attend - Google Search,0,https://www.google.co.in/search?q=past+tense+of+attend&oq=past+tense+of+attend&aqs=chrome..69i57j0l5.5279j0j7&sourceid=chrome&ie=UTF-8,1
4909,2017-09-04T05:29:34.383Z,C:\Program Files (x86)\MicroStrategy\Web ASPx\plugins\ReplacingMicroStrategyWebButton\style\images - Google Search,0,https://www.google.co.in/search?dcr=0&source=hp&q=C%3A%5CProgram+Files+%28x86%29%5CMicroStrategy%5CWeb+ASPx%5Cplugins%5CReplacingMicroStrategyWebButton%5Cstyle%5Cimages&oq=C%3A%5CProgram+Files+%28x86%29%5CMicroStrategy%5CWeb+ASPx%5Cplugins%5CReplacingMicroStrategyWebButton%5Cstyle%5Cimages&gs_l=psy-ab.12...1649.1649.0.7146.0.0.0.0.0.0.0.0..0.0....0...1.1.64.psy-ab..0.0.0.iGe20rdcyBA,1
4908,2017-09-04T05:29:26.714Z,Google,0,https://www.google.co.in/?gfe_rd=cr&dcr=0&ei=tuSsWfDcH-bx8Aegk6OoBw,1
140,2017-09-01T16:08:34.286Z,,0,https://outlook.office.com/owa/?realm=systechusa.com&exsvurl=1&ll-cc=1033&modurl=0&path=/attachmentlightbox,7
147,2017-09-01T16:07:19.640Z,,0,https://outlook.office.com/owa/?realm=systechusa.com&exsvurl=1&ll-cc=1033&modurl=0&path=/mail/sentitems,31
145,2017-09-01T16:07:18.196Z,Outlook,0,https://outlook.office.com/owa/?realm=systechusa.com&exsvurl=1&ll-cc=1033&modurl=0&path=/mail/inbox,46
144,2017-09-01T16:06:32.386Z,,0,https://outlook.office.com/owa/?realm=systechusa.com&exsvurl=1&ll-cc=1033&modurl=0&path=/mail/drafts,7
3939,2017-09-01T14:21:49.011Z,RE: Patient count data population issue,0,https://outlook.office.com/owa/projection.aspx,5
154,2017-09-01T13:37:58.874Z,,0,https://outlook.office.com/owa/?realm=systechusa.com&exsvurl=1&ll-cc=1033&modurl=0&path=/mail/search,13
4741,2017-09-01T13:10:28.051Z,sql server - How can I do an UPDATE statement with JOIN in SQL? - Stack Overflow,0,https://stackoverflow.com/questions/1293330/how-can-i-do-an-update-statement-with-join-in-sql,2
4907,2017-09-01T13:10:21.170Z,join condition in update statement sql server - Google Search,0,https://www.google.co.in/search?q=join+condition+in+update+statement+sql+server&oq=JOIN+CONDITION+IN+UPDATE&aqs=chrome.0.0j69i57j0l4.5119j0j7&sourceid=chrome&ie=UTF-8,1
2098,2017-09-01T10:16:57.770Z,"SQL ISNULL(), NVL(), IFNULL() and COALESCE() Functions",0,https://www.w3schools.com/sql/sql_isnull.asp,2
4906,2017-09-01T10:16:53.960Z,isnull in sql server - Google Search,0,https://www.google.co.in/search?q=isnull+in+sql+server&oq=isnull+in+sql+server&aqs=chrome..69i57j0l5.4048j0j7&sourceid=chrome&ie=UTF-8,1
4905,2017-09-01T09:42:34.384Z,MicroStrategy Community,0,https://community.microstrategy.com/s/article/ka1440000009FsZAAU/KB44433-How-to-modify-the-column-alias-for-a-metric-in,1
4904,2017-09-01T09:42:33.589Z,,0,https://community.microstrategy.com/t5/Architect/TN44433-How-to-modify-the-column-alias-for-a-metric-in/ta-p/194195/page/2/show-comments/true?device-view=desktop,1
4901,2017-09-01T09:42:09.745Z,how to change datatype of metric in mstr - Google Search,0,https://www.google.co.in/search?q=how+to+change+datatype+of+metric+in+mstr&oq=how+to+change+datatype+of+metric+in+mstr&aqs=chrome..69i57.16399j0j7&sourceid=chrome&ie=UTF-8,2
4902,2017-09-01T09:42:04.278Z,Advanced Metric Options dialog box: Column Options,0,http://www2.microstrategy.com/producthelp/9.3.1/webuser/508/Lang_1033/Advanced_Metric_Options_dialog_box_Column_Options.htm,1
4900,2017-09-01T09:34:42.095Z,Decimal Truncation in division,0,https://www.sqlservercentral.com/Forums/Topic870098-338-1.aspx,1
4899,2017-09-01T09:34:35.636Z,tsql - SQL Server truncates decimal points of a newly created field in a view - Stack Overflow,0,https://stackoverflow.com/questions/5385326/sql-server-truncates-decimal-points-of-a-newly-created-field-in-a-view,1
4898,2017-09-01T09:34:35.357Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0ahUKEwip9_i714PWAhVHs48KHW1yB0cQFggtMAE&url=https%3A%2F%2Fstackoverflow.com%2Fquestions%2F5385326%2Fsql-server-truncates-decimal-points-of-a-newly-created-field-in-a-view&usg=AFQjCNG0yu-hTYxNOlSAPcGv1-5r0hrgMg,1
4897,2017-09-01T09:34:25.778Z,division truncates the value in sql server - Google Search,0,https://www.google.co.in/search?q=division+truncates+the+value+in+sql+server&spell=1&sa=X&ved=0ahUKEwidjOW614PWAhVGNI8KHZpGCW0QvwUIJCgA&biw=1600&bih=794,1
4896,2017-09-01T09:34:23.334Z,division trucates the value in sql server - Google Search,0,https://www.google.co.in/search?q=division+trucates+the+value++in+sql+server&oq=division+trucates+the+value++in+sql+server&gs_l=psy-ab.3...100781.107242.0.107867.0.0.0.0.0.0.0.0..0.0....0...1.1.64.psy-ab..0.0.0._stk3o-p5Wo,1
4697,2017-09-01T09:32:45.690Z,CAST and CONVERT (Transact-SQL) | Microsoft Docs,0,https://docs.microsoft.com/en-us/sql/t-sql/functions/cast-and-convert-transact-sql,3
4895,2017-09-01T09:32:44.655Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0ahUKEwjOmOWG14PWAhWIr48KHeCQAEUQFggwMAE&url=https%3A%2F%2Fdocs.microsoft.com%2Fen-us%2Fsql%2Ft-sql%2Ffunctions%2Fcast-and-convert-transact-sql&usg=AFQjCNHNQY9TUVm0UAn3-oxNVAa6tHj7qg,1
4894,2017-09-01T09:32:43.150Z,Truncate (not round) decimal places in SQL Server - Stack Overflow,0,https://stackoverflow.com/questions/44046/truncate-not-round-decimal-places-in-sql-server,1
4893,2017-09-01T09:32:42.602Z,,0,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjOmOWG14PWAhWIr48KHeCQAEUQFggqMAA&url=https%3A%2F%2Fstackoverflow.com%2Fquestions%2F44046%2Ftruncate-not-round-decimal-places-in-sql-server&usg=AFQjCNH-_bmWR-uMGLe7Yd5ppgrT9zKsrA,1
4892,2017-09-01T09:32:34.281Z,do not trucate decila values in sql server - Google Search,0,https://www.google.co.in/search?q=do+not+trucate+decila+values+in+sql+server&oq=do+not+trucate+decila+values+in+sql+server&aqs=chrome..69i57.12515j0j7&sourceid=chrome&ie=UTF-8,1
4461,2017-09-01T09:08:13.896Z,https://www.office.com/?auth=2,0,https://www.office.com/?auth=2,22
4867,2017-09-01T09:08:08.383Z,37/125 - Google Search,0,https://www.google.co.in/search?q=37%2F125&oq=37%2F125+&aqs=chrome..69i57j6.3055j0j7&sourceid=chrome&ie=UTF-8,1
4869,2017-09-01T09:08:06.813Z,sql - How to use the divide function in the query? - Stack Overflow,0,https://stackoverflow.com/questions/13452422/how-to-use-the-divide-function-in-the-query,1
4870,2017-09-01T09:08:05.524Z,how to default selection in radio button mstr - Google Search,0,https://www.google.co.in/search?q=how+to+default+selection+in+radio+button+mstr&oq=how+to+default+selection+in+radio+button+mstr&aqs=chrome..69i57.14751j0j7&sourceid=chrome&ie=UTF-8,3
4876,2017-09-01T09:08:00.999Z,MSTR: How to display all elements of a custom group even if no data exist for one or more elements in MicroStrategy Engine 8.x,0,http://mstr4ed.blogspot.in/2011/11/how-to-display-all-elements-of-custom.html,1
